0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
-2.23397466943978,-2.0539420461827556,1.329872917182663,0.7157906509630004,-1.362618513986868,0.29714701794243614,-0.3853926081680243,-0.4387369051259461,-0.3647088343826788,0.09813502681803368,0.2648129540166694,0.3227935248911598,-0.6549574071937336,0.9081683131111241,-0.12631212341763287,0.11840892322630962,0.498085329027172,0.003971047120959678,0.03893689338768906,-0.09231695544419834,-0.10345689694566056,-0.04603847882263128
2.10608764748671,-0.037423214823856965,-0.4043400020521645,-1.2256326917745484,-1.1940471431001267,0.8457901218499821,0.2851706432978684,0.32938597976234,1.9564479836887745,0.7911595890411827,-0.060937227646979376,0.4246653247360423,0.060207409588858195,-0.09219175058450442,-0.13009633412980798,0.16596327723508805,-0.07950768860912683,-0.15111489756995414,-0.1961186061186903,0.020280494770351234,-0.0012068409993508313,-0.03482343974462884
-1.7016984849383239,-1.7356448307758738,0.5366617564066168,1.3514917564948068,2.7237544106800753,-0.14172192279242393,-0.3244398637299313,0.10516052616400352,1.4755545693673358,0.4912844015470175,-0.26758160436507017,-0.9244589681496482,0.15253530164421572,0.5116650405984082,0.32193287202333226,-0.009817439716443587,-0.23820575059299867,0.5171563097898354,-0.28433138679800923,0.005949522210525204,-0.05395646874413268,-0.28811136823047445
2.7671673837337893,0.9620233783919754,-1.6142069418713318,0.8472912227976794,0.3492666371842088,-0.4314140388135608,0.14671223788497414,-0.6994591779870826,-0.46417934829349006,0.1662806043985416,0.6564256163074764,-0.1733526688086259,0.24377443062320955,0.05684325700492695,0.05745071110667884,-0.38175488870460517,0.14918445913830936,0.07817250776933693,0.007357037395840785,-0.15492138659213672,0.057988907746243566,0.028550882324335693
2.7862854336090144,0.8767718094655812,-1.400082344401688,0.16799349952486178,0.8595194283071739,-0.8291596775535086,0.03235621589275143,-0.6438220837808575,-0.19298659956025468,-0.6600714624295284,0.28943679742355477,-0.06132129366000227,0.526167702385952,0.10913487797758376,-0.07781162953078596,-0.24268257278593489,0.22864345528060806,0.10683220834849179,0.009204375067216773,-0.02137397639330526,0.04238881657943946,-0.0073490055167210215
2.4424186502650445,0.12165487893164983,-0.16873195928548987,-0.3852052947705974,-1.5366146665767706,0.9497521003673091,0.12721749108032437,-0.4707630101948303,-0.5648519144305907,-0.8111496411475655,-0.4357886431421627,0.1288844161118852,0.07955936713110312,0.10430803378039971,-0.02344227047013821,0.3299252562982889,-0.22143382666763903,-0.14063965294371483,-0.0035169318269147915,0.10605081369414851,-0.04731257439037003,-0.0454967649099546
-0.6538760916447335,-1.7261259681903947,1.601868579339904,0.19446707724641865,1.24191670273874,-0.2862678584926423,0.8660592236098429,0.3367522973972789,-0.16849263469702108,-0.02412636197055219,0.6202291675016168,0.029416700572385136,0.20213365581136486,0.32600573512403636,0.22387602682966704,-0.058355310352389285,0.6295324658921743,-0.39558592933112185,0.14534408430083606,-0.051393328816769716,0.015133606090960388,0.19928743678960842
-1.5008294052043674,0.05011279344441319,-0.3644951392979018,0.9223937927367218,1.3796550040452489,-0.936516739859151,1.4535268686792004,1.708062074619946,-0.22829851693499995,0.2196080731671584,-0.23374257572944465,-0.4341303511114759,-0.9894568960983384,0.3107991473678109,-0.24465465370130135,-0.22550750625833943,-0.21860251276020487,0.390236549993471,-0.23995408962367876,0.17785504283595488,0.8784985508312441,-0.3967860821531943
2.763322148456489,0.838275082052097,-1.1857442791004835,-0.5259102671320478,1.5779509913594414,-0.9014491816697301,0.3729579943074854,0.20684909806897905,-0.110283997298686,0.12460012066060568,0.5207461969966992,-0.1301357202205311,0.04044274140515886,0.2862456971976711,0.23994610647391287,-0.24201176068679706,0.04988633482479801,0.0350109173112247,-0.04188769183241599,-0.1330437867563771,0.04983381354654883,0.06376888933769695
-1.9516120386721572,-0.4029077519531731,0.6658025509086128,0.4949481978822046,1.68517709776041,-1.7224359967144145,-0.5923099445658918,-0.5277267368072069,-0.4735671120349623,-0.600997483604645,0.28484462376220976,0.4605757536890076,-0.049408459383275656,-0.05388189750341926,-0.39676241234837706,0.19035708729927917,0.7044076140364592,-0.5193873907418466,0.047259983510204925,0.1402496229049339,-0.0007876542446688367,0.06903631209488935
